Timestamp,mobile-1,mobile-2,mobile-38,mobile-50,mobile-47,mobile-44,mobile-9
2020-04-06 10:40:00,43.394,,,49.0,,,
2020-04-06 10:50:00,43.398999999999994,,,49.0,,,
2020-04-06 11:00:00,41.395,,,49.0,,,
2020-04-06 11:10:00,48.19,,,51.0,,,
2020-04-06 11:20:00,46.211999999999996,,,49.0,,,
2020-04-06 11:30:00,44.099,,,51.0,,,
2020-04-06 11:40:00,46.062,,,51.0,,,
2020-04-06 11:50:00,40.00400000000001,,,50.0,,,
2020-04-06 12:00:00,43.898,,,48.0,,,
2020-04-06 12:10:00,42.87600000000001,,,49.0,,,
2020-04-06 12:20:00,31.855999999999998,,,49.0,,48.0,
2020-04-06 12:30:00,,,,49.0,,48.0,
2020-04-06 12:40:00,,,,54.0,,47.0,
2020-04-06 12:50:00,,,,47.0,,48.0,
2020-04-06 13:00:00,,,,49.0,,47.0,
2020-04-06 13:10:00,,,,49.0,,49.0,
2020-04-06 13:20:00,,,,49.0,,49.0,
2020-04-06 13:30:00,,,,49.0,,48.0,
2020-04-06 13:40:00,,,,49.0,,48.0,
2020-04-06 13:50:00,,,,47.0,,50.0,
2020-04-06 14:00:00,,,,50.0,,48.0,
2020-04-06 14:10:00,,,,49.0,,47.0,
2020-04-06 14:20:00,,,,48.0,,47.0,
2020-04-06 14:30:00,,,,47.0,,702.3825343083695,
2020-04-06 14:40:00,,,,47.0,,47.0,
2020-04-06 14:50:00,,,,49.0,,49.0,
2020-04-06 15:00:00,,,,51.0,,47.0,
2020-04-06 15:10:00,,,,49.0,,47.0,
2020-04-06 15:20:00,,,,52.0,,574.6900729439623,
2020-04-06 15:30:00,,,,51.0,,46.0,
2020-04-06 15:40:00,,,,48.0,,47.0,
2020-04-06 15:50:00,,,,48.0,,49.0,
2020-04-06 16:00:00,,,,47.0,,44.0,
2020-04-06 16:10:00,,,,51.0,,47.0,
2020-04-06 16:20:00,,,,50.0,,45.0,
2020-04-06 16:30:00,,,,48.0,,,
2020-04-06 16:40:00,,,,49.0,,,
2020-04-06 16:50:00,,,,46.0,,,43.0
2020-04-06 17:00:00,,,,,,,41.0
2020-04-06 17:10:00,,41.36415,,,,,
2020-04-06 17:20:00,40.792,43.3939,,,,,
2020-04-06 17:30:00,42.8,38.4401,,,,,
2020-04-06 17:40:00,50.8,43.46565,,,,,
2020-04-06 17:50:00,44.794,38.52445,,,,,
2020-04-06 18:00:00,41.696000000000005,36.5668,,,,,
2020-04-06 18:10:00,41.7,38.58885,,,,,
2020-04-06 18:20:00,43.59,39.6585,,,,,
2020-04-06 18:30:00,45.599,36.6914,,,,,
2020-04-06 18:40:00,44.6,36.7355,,,,,
2020-04-06 18:50:00,41.6,41.76385,,,,,
2020-04-06 19:00:00,45.6,41.7964,,,,,
2020-04-06 19:10:00,44.597,41.8328,,,,,
2020-04-06 19:20:00,41.496,38.8832,,,,,
2020-04-06 19:30:00,39.5,38.93955,,,,,
2020-04-06 19:40:00,43.49800000000001,41.9763,,,,,
2020-04-06 19:50:00,45.449,39.00955,,,,,
2020-04-06 20:00:00,41.402,40.07955,,,,,
2020-04-06 20:10:00,41.4,40.1163,,,,,
2020-04-06 20:20:00,45.4,41.16075,,,,,
2020-04-06 20:30:00,42.398,38.1849,,,,,
2020-04-06 20:40:00,42.349,37.23005,,,,,
2020-04-06 20:50:00,43.294,39.27905,,,,,
2020-04-06 21:00:00,39.306999999999995,41.29585,,,,,
2020-04-06 21:10:00,40.272,1673.3669,,,,,
2020-04-06 21:20:00,40.202,39.4131,,,,,
2020-04-06 21:30:00,40.2,45.4474,,,,,
2020-04-06 21:40:00,46.2,39.4894,,,,,
2020-04-06 21:50:00,41.2,39.5174,,,,,
2020-04-06 22:00:00,41.2,38.5447,,,,,
2020-04-06 22:10:00,40.2,770.9287666776913,,,,,
2020-04-06 22:20:00,44.2,39.65425,,,,,
2020-04-06 22:30:00,40.2,38.7064,,,,,
2020-04-06 22:40:00,44.199,40.72425,,,,,
2020-04-06 22:50:00,49.202,39.7645,,,,,
2020-04-06 23:00:00,40.239,38.8324,,,,,
2020-04-06 23:10:00,43.306000000000004,41.87475,,,,,
2020-04-06 23:20:00,41.303000000000004,39.90625,,,,,
2020-04-06 23:30:00,46.294,40.9311,,,,,
2020-04-06 23:40:00,41.398,43.9682,,,,,
2020-04-06 23:50:00,931.1110849494023,41.04065,,,,,
2020-04-07 00:00:00,44.38800000000001,38.0767,,,,,
2020-04-07 00:10:00,43.431000000000004,41.11065,,,,,
2020-04-07 00:20:00,44.5,39.16875,,,,,
2020-04-07 00:30:00,41.599,38.19885,,,,,
2020-04-07 00:40:00,39.602,40.23875,,,,,
2020-04-07 00:50:00,41.668,39.2678,,,,,
2020-04-07 01:00:00,39.705,41.30875,,,,,
2020-04-07 01:10:00,39.798,45.3609,,,,,
2020-04-07 01:20:00,43.981,43.38715,,,,,
2020-04-07 01:30:00,42.20399999999999,39.4519,,,,,
2020-04-07 01:40:00,40.201,39.48025,,,,,
2020-04-07 01:50:00,46.435,40.5128,,,,,
2020-04-07 02:00:00,40.594,40.5723,,,,,
2020-04-07 02:10:00,430.9431253134685,40.5947,,,,,
2020-04-07 02:20:00,39.715,43.6395,,,,,
2020-04-07 02:30:00,41.806000000000004,39.70635,,,,,
2020-04-07 02:40:00,42.797,45.73575,,,,,
2020-04-07 02:50:00,46.898,39.7774,,,,,
2020-04-07 03:00:00,42.892,41.83725,,,,,
2020-04-07 03:10:00,44.093999999999994,39.86735,,,,,
2020-04-07 03:20:00,45.101000000000006,40.8999,,,,,
2020-04-07 03:30:00,43.163000000000004,43.95275,,,,,
2020-04-07 03:40:00,42.196000000000005,40.99265,,,,,
2020-04-07 03:50:00,41.225,39.02275,,,,,
2020-04-07 04:00:00,43.411,42.0658,,,,,
2020-04-07 04:10:00,43.4,43.13615,,,,,
2020-04-07 04:20:00,45.4,40.17955,,,,,
2020-04-07 04:30:00,42.4,41.1883,,,,,
2020-04-07 04:40:00,46.392,42.22645,,,,,
2020-04-07 04:50:00,42.508,40.2905,,,,,
2020-04-07 05:00:00,42.5,1003.361778767751,,,,,
2020-04-07 05:10:00,42.50100000000001,40.37695,,,,,
2020-04-07 05:20:00,47.512,42.4193,,,,,
2020-04-07 05:30:00,42.54600000000001,40.4697,,,,,
2020-04-07 05:40:00,40.612,39.4977,,,,,
2020-04-07 05:50:00,44.601000000000006,40.53235,,,,,
2020-04-07 06:00:00,41.6,40.5691,,,,,
2020-04-07 06:10:00,44.6,43.6405,,,,,
2020-04-07 06:20:00,48.545,40.6489,,,,,
2020-04-07 06:30:00,42.503,39.71085,,,,,
2020-04-07 06:40:00,42.5,42.72905,,,,,
2020-04-07 06:50:00,47.419,41.78155,,,,,
2020-04-07 07:00:00,41.401,41.81865,,,47.0,,
2020-04-07 07:10:00,44.401,49.8638,16.0,,48.0,,
2020-04-07 07:20:00,43.409,39.9198,17.0,,47.0,,
2020-04-07 07:30:00,45.29600000000001,,16.0,47.0,46.0,,
2020-04-07 07:40:00,45.196999999999996,,18.0,50.0,47.0,,
2020-04-07 07:50:00,41.21,,18.0,47.0,46.0,,
2020-04-07 08:00:00,,,17.0,47.0,49.0,,
2020-04-07 08:10:00,,,17.0,52.0,46.0,,
2020-04-07 08:20:00,,,17.0,53.0,51.0,,
2020-04-07 08:30:00,,,16.0,49.0,48.0,,
2020-04-07 08:40:00,,,16.0,49.0,47.0,,
2020-04-07 08:50:00,,,16.0,48.0,50.0,,
2020-04-07 09:00:00,,,17.0,49.0,47.0,,
2020-04-07 09:10:00,,,18.0,48.0,50.0,,
2020-04-07 09:20:00,,,16.0,48.0,49.0,,
2020-04-07 09:30:00,,,16.0,48.0,49.0,,
2020-04-07 09:40:00,,,16.0,48.0,45.0,,
2020-04-07 09:50:00,,,18.0,48.0,49.0,,
2020-04-07 10:00:00,,,16.0,48.0,47.0,46.0,
2020-04-07 10:10:00,,,14.0,50.0,46.0,47.0,
2020-04-07 10:20:00,,,20.0,49.0,46.0,47.0,
2020-04-07 10:30:00,,,24.0,47.0,49.0,47.0,
2020-04-07 10:40:00,,,16.0,47.0,47.0,48.0,
2020-04-07 10:50:00,,,16.0,51.0,49.0,47.0,
2020-04-07 11:00:00,,,15.0,49.0,47.0,48.0,
2020-04-07 11:10:00,,,17.0,49.0,47.0,46.0,
2020-04-07 11:20:00,,,16.0,48.0,49.0,45.0,
2020-04-07 11:30:00,,,16.0,50.0,47.0,47.0,
2020-04-07 11:40:00,,,18.0,48.0,46.0,50.0,
2020-04-07 11:50:00,,,15.0,49.0,41.0,47.0,
2020-04-07 12:00:00,,,17.0,53.0,,48.0,
2020-04-07 12:10:00,,,17.0,49.0,,48.0,
2020-04-07 12:20:00,,,17.0,50.0,,48.0,
2020-04-07 12:30:00,,,15.0,48.0,,49.0,
2020-04-07 12:40:00,,,17.0,53.0,,46.0,42.0
2020-04-07 12:50:00,,,,49.0,,46.0,42.0
2020-04-07 13:00:00,,,,48.0,,47.0,44.0
2020-04-07 13:10:00,,,,49.0,,47.0,41.0
2020-04-07 13:20:00,,,,51.0,,48.0,41.0
2020-04-07 13:30:00,,,,47.0,,46.0,44.0
2020-04-07 13:40:00,,,,47.0,,47.0,43.0
2020-04-07 13:50:00,,,,48.0,,47.0,42.0
2020-04-07 14:00:00,,,,48.0,,46.0,
2020-04-07 14:10:00,,,,47.0,,48.0,
2020-04-07 14:20:00,,,,47.0,,47.0,
2020-04-07 14:30:00,,,,48.0,,47.0,
2020-04-07 14:40:00,,,,49.0,,49.0,
2020-04-07 14:50:00,,,,51.0,,46.0,
2020-04-07 15:00:00,,,,48.0,44.0,48.0,
2020-04-07 15:10:00,,,,49.0,51.0,46.0,
2020-04-07 15:20:00,,,,50.0,49.0,46.0,
2020-04-07 15:30:00,,,,48.0,50.0,51.0,
2020-04-07 15:40:00,,,,47.0,48.0,46.0,
2020-04-07 15:50:00,,,,52.0,47.0,46.0,
2020-04-07 16:00:00,,,,49.0,47.0,47.0,40.0
2020-04-07 16:10:00,,,,48.0,43.0,46.0,41.0
2020-04-07 16:20:00,,,,,,49.0,
2020-04-07 16:30:00,,,,,,45.0,
2020-04-07 16:40:00,,,,,,47.0,
2020-04-07 16:50:00,,,,,,,
2020-04-07 17:00:00,,41.3656,,,,,
2020-04-07 17:10:00,,45.38135,,,,,
2020-04-07 17:20:00,36.916,43.4468,,,,,
2020-04-07 17:30:00,37.908,47.4622,,,,,
2020-04-07 17:40:00,35.802,45.52555,,,,,
2020-04-07 17:50:00,36.68,44.5595,,,,,
2020-04-07 18:00:00,36.604,44.6106,,,,,
2020-04-07 18:10:00,40.539,44.6617,,,,,
2020-04-07 18:20:00,40.387,45.7037,,,,,
2020-04-07 18:30:00,38.195,44.73485,,,,,
2020-04-07 18:40:00,39.2,46.7814,,,,,
2020-04-07 18:50:00,36.141,46.7982,,,,,
2020-04-07 19:00:00,35.948,47.836000000000006,,,,,
2020-04-07 19:10:00,42.891000000000005,45.898999999999994,,,,,
2020-04-07 19:20:00,42.805,50.9564,,,,,
2020-04-07 19:30:00,40.806999999999995,43.97145,,,,,
2020-04-07 19:40:00,38.59,46.03655,,,,,
2020-04-07 19:50:00,34.513000000000005,40.08695,,,,,
2020-04-07 20:00:00,38.485,50.1097,,,,,
2020-04-07 20:10:00,37.411,47.15905,,,,,
2020-04-07 20:20:00,35.373000000000005,45.1965,,,,,
2020-04-07 20:30:00,42.267,43.25005,,,,,
2020-04-07 20:40:00,34.213,49.26055,,,,,
2020-04-07 20:50:00,37.1,44.3001,,,,,
2020-04-07 21:00:00,33.105000000000004,44.37045,,,,,
2020-04-07 21:10:00,36.011,47.39215,,,,,
2020-04-07 21:20:00,37.0,49.4345,,,,,
2020-04-07 21:30:00,37.892,44.4982,,,,,
2020-04-07 21:40:00,33.9,45.52795,,,,,
2020-04-07 21:50:00,35.9,44.57975,,,,,
2020-04-07 22:00:00,39.891,45.63155,,,,,
2020-04-07 22:10:00,35.998000000000005,43.6417,,,,,
2020-04-07 22:20:00,41.105,48.69735,,,,,
2020-04-07 22:30:00,36.205999999999996,45.74355,,,,,
2020-04-07 22:40:00,37.38,46.77505,,,,,
2020-04-07 22:50:00,37.402,45.82755,,,,,
2020-04-07 23:00:00,38.636,49.87165,,,,,
2020-04-07 23:10:00,37.789,46.91645,,,,,
2020-04-07 23:20:00,36.116,1005.8784743365796,,,,,
2020-04-07 23:30:00,40.123000000000005,45.97035,,,,,
2020-04-07 23:40:00,38.422,45.05085,,,,,
2020-04-07 23:50:00,34.743,51.05715,,,,,
2020-04-08 00:00:00,43.867,46.1086,,,,,
2020-04-08 00:10:00,37.897,48.14045,,,,,
2020-04-08 00:20:00,40.997,44.2038,,,,,
2020-04-08 00:30:00,40.103,45.2248,,,,,
2020-04-08 00:40:00,38.102,45.30495,,,,,
2020-04-08 00:50:00,39.162,46.34065,,,,,
2020-04-08 01:00:00,40.203,50.35045,,,,,
2020-04-08 01:10:00,37.236,47.40435,,,,,
2020-04-08 01:20:00,40.403,44.46735,,,,,
2020-04-08 01:30:00,39.409,46.49605,,,,,
2020-04-08 01:40:00,40.662,46.54505,,,,,
2020-04-08 01:50:00,39.835,49.58845,,,,,
2020-04-08 02:00:00,40.103,49.63675,,,,,
2020-04-08 02:10:00,43.178999999999995,46.6749,,,,,
2020-04-08 02:20:00,39.577,46.7078,,,,,
2020-04-08 02:30:00,40.876,50.76695,,,,,
2020-04-08 02:40:00,41.011,52.80265,,,,,
2020-04-08 02:50:00,39.233,44.84745,,,,,
2020-04-08 03:00:00,42.398999999999994,45.89015,,,,,
2020-04-08 03:10:00,40.563,48.89715,,,,,
2020-04-08 03:20:00,38.677,45.9682,,,,,
2020-04-08 03:30:00,42.935,51.0004,,,,,
2020-04-08 03:40:00,41.199,47.0585,,,,,
2020-04-08 03:50:00,41.213,47.1026,,,,,
2020-04-08 04:00:00,41.391000000000005,49.12115,,,,,
2020-04-08 04:10:00,39.651,47.146,,,,,
2020-04-08 04:20:00,44.786,48.1999,,,,,
2020-04-08 04:30:00,42.88800000000001,45.25975,,,,,
2020-04-08 04:40:00,42.107,44.3,,,,,
2020-04-08 04:50:00,44.398999999999994,47.3371,,,,,
2020-04-08 05:00:00,41.483,48.39205,,,,,
2020-04-08 05:10:00,42.87300000000001,46.43265,,,,,
2020-04-08 05:20:00,42.988,49.44035,,,,,
2020-04-08 05:30:00,43.221,50.5044,,,,,
2020-04-08 05:40:00,44.87300000000001,49.55445,,,,,
2020-04-08 05:50:00,47.191,49.5968,,,,,
2020-04-08 06:00:00,46.437,47.6164,,,,,
2020-04-08 06:10:00,44.747,47.6731,,,,,
2020-04-08 06:20:00,45.043,49.70775,,,,,
2020-04-08 06:30:00,46.113,50.7578,,,,,
2020-04-08 06:40:00,46.738,49.77635,,,,,
2020-04-08 06:50:00,46.88200000000001,50.84285,,49.0,,,
2020-04-08 07:00:00,50.192,45.89535,,50.0,,,
2020-04-08 07:10:00,45.499,49.9314,,51.0,,,
2020-04-08 07:20:00,49.6,,,49.0,,,
2020-04-08 07:30:00,48.739,,,51.0,,,
2020-04-08 07:40:00,49.895,,,52.0,,,
2020-04-08 07:50:00,47.008,,,48.0,,,
2020-04-08 08:00:00,41.999,,,47.0,,,
2020-04-08 08:10:00,,,,49.0,,,
2020-04-08 08:20:00,,,,47.0,,,
2020-04-08 08:30:00,,,,48.0,,,
2020-04-08 08:40:00,,,,48.132298789196746,,,
2020-04-08 08:50:00,,,,47.43000290506918,,,
2020-04-08 09:00:00,,,,1166.3356699989556,,,
2020-04-08 09:10:00,,,,48.18452796442495,,,
2020-04-08 09:20:00,,,,47.05120899726515,,,
2020-04-08 09:30:00,,,,48.35940750197114,,,
2020-04-08 09:40:00,,,,48.684388885592305,,,
2020-04-08 09:50:00,,,,50.51770714281145,,,
2020-04-08 10:00:00,,,,50.27431594084855,,,
2020-04-08 10:10:00,,,,49.94641943632021,,,
2020-04-08 10:20:00,,,,47.859548023351955,,,
2020-04-08 10:30:00,,47.63257792559236,,47.79919781487217,,,
2020-04-08 10:40:00,,51.548058767332726,,49.08404243263628,,,
2020-04-08 10:50:00,,51.35127691358238,,48.12433557044554,,,
2020-04-08 11:00:00,,49.33548796277009,,50.728030248012345,,,
2020-04-08 11:10:00,,692.2801315615521,,47.837227155940724,,,
2020-04-08 11:20:00,,51.25730884733868,,46.905739870678,,,
2020-04-08 11:30:00,,53.00736409419942,,46.71467736115885,,,
2020-04-08 11:40:00,,47.362061189604596,,50.822640836021826,,,
2020-04-08 11:50:00,,47.7856794915976,,50.297204601993705,,,
2020-04-08 12:00:00,,49.342358345040815,,47.94643551744496,,,42.27132707625107
2020-04-08 12:10:00,,51.17524397491891,,49.0053854063268,,,41.859018177375056
2020-04-08 12:20:00,,49.319818285626866,,47.68399168579555,,,43.55624646479042
2020-04-08 12:30:00,,55.70748656059498,,49.8440367532026,,37.0,42.22633970550796
2020-04-08 12:40:00,,56.45699812642742,,50.62825086243763,,37.0,43.803051125816644
2020-04-08 12:50:00,,51.942443650065506,,49.515217764344904,,37.0,42.90018444865864
2020-04-08 13:00:00,,48.62454818113257,,49.5613789917456,,37.0,44.579351467198954
2020-04-08 13:10:00,,51.677367584941436,,50.57104178507957,,37.0,43.82040970367424
2020-04-08 13:20:00,,49.72004045866278,,50.15931565858745,,37.0,42.00748604504601
2020-04-08 13:30:00,,49.15243986926655,,50.2591926402473,,37.0,1038.0956243720836
2020-04-08 13:40:00,,47.46621165226878,,47.40231108540879,,37.0,43.199221235335884
2020-04-08 13:50:00,,51.263415010073054,,1268.4356863568528,,37.0,41.68345093554935
2020-04-08 14:00:00,,50.13397788353433,,48.19626504326236,,37.0,42.04612897095581
2020-04-08 14:10:00,,53.434044460221955,,48.566997333353825,,37.0,44.0805291470789
2020-04-08 14:20:00,,56.710907130947504,,50.65190847777441,,37.0,42.435871909071906
2020-04-08 14:30:00,,49.96407830668297,,48.6273574001636,,37.0,42.29468813919684
2020-04-08 14:40:00,,50.51386253682294,,48.50748647204855,,37.0,43.18668465931723
2020-04-08 14:50:00,,49.00890734123988,,48.81238642772618,,37.0,42.69586111153264
2020-04-08 15:00:00,,503.7518152558827,,52.263865581968496,,37.0,43.2850085676406
2020-04-08 15:10:00,,51.426676929877004,,749.7242218255719,,37.0,43.25496508638176
2020-04-08 15:20:00,,51.69276433204385,,51.929346646978146,,37.0,43.353829934925855
2020-04-08 15:30:00,,52.090610480913725,,50.151107617164456,,37.0,43.979224162899065
2020-04-08 15:40:00,,49.1138891403404,,49.9741531359478,,37.0,43.562073041166656
2020-04-08 15:50:00,,52.172652401142386,,48.86290885553354,,37.0,42.45614893353874
2020-04-08 16:00:00,,55.672278297714406,,46.172644036844254,,37.0,44.819112356702426
2020-04-08 16:10:00,,49.24732666475392,,49.618495814243786,,37.0,43.806050768866214
2020-04-08 16:20:00,,51.083452933493064,,50.05928151476537,,37.0,41.811537035806815
2020-04-08 16:30:00,,49.31854886945689,,47.548742835570955,,37.0,43.803733526168706
2020-04-08 16:40:00,36.372,52.26505576208975,,,,,42.78106273749623
2020-04-08 16:50:00,36.372,49.78827049217309,,,,,40.95642121331403
2020-04-08 17:00:00,36.372,53.13396306161808,,,,,
2020-04-08 17:10:00,36.372,51.93598640550252,,,,,
2020-04-08 17:20:00,36.372,55.796428617521656,,,,,
2020-04-08 17:30:00,36.372,50.36111414191691,,,,,
2020-04-08 17:40:00,36.372,49.73590305733695,,,,,
2020-04-08 17:50:00,36.372,52.513424380958675,,,,,
2020-04-08 18:00:00,36.372,58.45947683365803,,,,,
2020-04-08 18:10:00,36.372,54.24007796148601,,,,,
2020-04-08 18:20:00,36.372,51.44582913551381,,,,,
2020-04-08 18:30:00,36.372,53.378294230428715,,,,,
2020-04-08 18:40:00,36.372,57.91698592103389,,,,,
2020-04-08 18:50:00,36.372,56.804340991485205,,,,,
2020-04-08 19:00:00,36.372,47.85763646494917,,,,,
2020-04-08 19:10:00,36.372,57.07723221030128,,,,,
2020-04-08 19:20:00,36.372,51.91452732735467,,,,,
2020-04-08 19:30:00,36.372,54.35112670007746,,,,,
2020-04-08 19:40:00,36.372,53.17164055600596,,,,,
2020-04-08 19:50:00,36.372,50.344560413510045,,,,,
2020-04-08 20:00:00,36.372,52.66894185428816,,,,,
2020-04-08 20:10:00,36.372,55.01283172996835,,,,,
2020-04-08 20:20:00,36.372,51.267939767443806,,,,,
2020-04-08 20:30:00,36.372,582.8509793150675,,,,,
2020-04-08 20:40:00,36.372,56.50547941287549,,,,,
2020-04-08 20:50:00,36.372,52.671768224471066,,,,,
2020-04-08 21:00:00,36.372,55.92924366345596,,,,,
2020-04-08 21:10:00,36.372,54.29668145531714,,,,,
2020-04-08 21:20:00,36.372,52.30708356920882,,,,,
2020-04-08 21:30:00,36.372,50.783501139342356,,,,,
2020-04-08 21:40:00,36.372,53.55714104680335,,,,,
2020-04-08 21:50:00,36.372,54.51649827234831,,,,,
2020-04-08 22:00:00,36.372,55.746831377329464,,,,,
2020-04-08 22:10:00,36.372,50.618799473374345,,,,,
2020-04-08 22:20:00,36.372,57.75479893710337,,,,,
2020-04-08 22:30:00,36.372,54.31496879387224,,,,,
2020-04-08 22:40:00,36.372,56.385697138517465,,,,,
2020-04-08 22:50:00,36.372,57.23234929033948,,,,,
2020-04-08 23:00:00,36.372,51.72249031004882,,,,,
2020-04-08 23:10:00,36.372,555.3727230705787,,,,,
2020-04-08 23:20:00,36.372,50.22520422620781,,,,,
2020-04-08 23:30:00,36.372,886.7862357401891,,,,,
2020-04-08 23:40:00,36.372,54.76944956565672,,,,,
2020-04-08 23:50:00,36.372,52.49358673478674,,,,,
2020-04-09 00:00:00,36.372,55.964484993782996,,,,,
2020-04-09 00:10:00,36.372,54.36709664025627,,,,,
2020-04-09 00:20:00,36.372,51.7658416520372,,,,,
2020-04-09 00:30:00,36.372,54.94897321988686,,,,,
2020-04-09 00:40:00,36.372,53.065745244981386,,,,,
2020-04-09 00:50:00,36.372,55.84136733992156,,,,,
2020-04-09 01:00:00,36.372,54.16662101098499,,,,,
2020-04-09 01:10:00,36.372,52.24898828570211,,,,,
2020-04-09 01:20:00,36.372,57.79258429850497,,,,,
2020-04-09 01:30:00,36.372,56.68678780504669,,,,,
2020-04-09 01:40:00,36.372,53.71915528626653,,,,,
2020-04-09 01:50:00,36.372,57.219653993014354,,,,,
2020-04-09 02:00:00,36.372,54.58642898266408,,,,,
2020-04-09 02:10:00,36.372,57.064830746423674,,,,,
2020-04-09 02:20:00,36.372,56.05976700525426,,,,,
2020-04-09 02:30:00,36.372,56.37765196093362,,,,,
2020-04-09 02:40:00,36.372,58.18962848239771,,,,,
2020-04-09 02:50:00,36.372,59.33623600844081,,,,,
2020-04-09 03:00:00,36.372,53.653866006081856,,,,,
2020-04-09 03:10:00,36.372,55.65795520981836,,,,,
2020-04-09 03:20:00,36.372,57.4530855344761,,,,,
2020-04-09 03:30:00,36.372,54.147237557338464,,,,,
2020-04-09 03:40:00,36.372,52.23043015178091,,,,,
2020-04-09 03:50:00,36.372,56.84433743454573,,,,,
2020-04-09 04:00:00,36.372,55.439791394208704,,,,,
2020-04-09 04:10:00,36.372,56.39705573749907,,,,,
2020-04-09 04:20:00,36.372,56.08175293696145,,,,,
2020-04-09 04:30:00,36.372,57.848610984908895,,,,,
2020-04-09 04:40:00,36.372,1160.8229057042915,,,,,
2020-04-09 04:50:00,36.372,56.78807530488882,,,,,
2020-04-09 05:00:00,36.372,59.915530566466494,,,,,
2020-04-09 05:10:00,36.372,54.977248090511075,,,,,
2020-04-09 05:20:00,36.372,57.20934085924839,,,,,
2020-04-09 05:30:00,36.372,54.75631254189381,,,,,
2020-04-09 05:40:00,36.372,57.33194765382584,,,,,
2020-04-09 05:50:00,36.372,54.63556757574733,,,,,
2020-04-09 06:00:00,36.372,59.95337365411945,,,,,
2020-04-09 06:10:00,36.372,59.86466389505421,,,,,
2020-04-09 06:20:00,36.372,58.14333059024376,,,,,
